Incidence Rate Report for Arkansas by County,,,,,,,,,,
,,,,,,,,,,
"Prostate, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Male, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Sevier County(6,10)",5133,***,97.1,69.8,131.8,9,stable,-20.8,-38,1.2
"Crittenden County(6,10)",5035,***,95.5,77.4,116.5,21,stable,14.8,-9.4,45.5
"Craighead County(6,10)",5031,***,95,82.9,108.3,46,stable,11.9,-1.2,26.9
"Crawford County(6,10)",5033,***,95,80.8,111,34,stable,-12.1,-28.9,8.5
"Conway County(6,10)",5029,***,94.8,73.3,121.2,14,stable,-13.6,-33.5,12.3
"Sebastian County(6,10)",5131,***,94.7,84.4,105.9,65,stable,-8.6,-21.7,6.6
"Izard County(6,10)",5065,***,93.9,70.6,124.2,11,stable,-17.9,-40.4,13.1
"Yell County(6,10)",5149,***,93.3,71.5,120.1,13,stable,-3.2,-14.7,9.8
"Little River County(6,10)",5081,***,93.2,66.1,129,8,stable,-4.2,-19.2,13.6
"Hempstead County(6,10)",5057,***,89.8,69.1,115.4,13,stable,-2.9,-23.8,23.6
"Carroll County(6,10)",5015,***,87.9,70.9,108.5,20,stable,2.7,-10,17.2
"Miller County(6,10)",5091,***,87.4,71.5,106.1,22,stable,-15.9,-42.1,22.1
"Madison County(6,10)",5087,***,86.8,63.8,116.5,10,stable,-9.3,-29.4,16.5
"Polk County(6,10)",5113,***,86.6,66.9,111.4,14,stable,24,-9.2,69.4
"St. Francis County(6,10)",5123,***,86.4,66,111.1,14,stable,6.6,-36.4,78.9
"Howard County(6,10)",5061,***,82.8,56.5,117.8,7,stable,-10.8,-30.3,14.1
"Clay County(6,10)",5021,***,81,58.5,110.5,9,stable,-9.5,-34.4,24.9
"Poinsett County(6,10)",5111,***,80.1,60.3,104.6,12,stable,6.5,-42.7,98.3
"Franklin County(6,10)",5047,***,79,57.5,106.5,9,stable,7.4,-30,64.8
"Cross County(6,10)",5037,***,78.2,56.2,106.6,9,stable,0.9,-25.5,36.8
"Fulton County(6,10)",5049,***,78,55.6,108.9,9,stable,-23.2,-54,28.3
"Greene County(6,10)",5055,***,78,62.6,96.1,19,stable,-2.7,-24.8,25.9
"Lawrence County(6,10)",5075,***,76.8,55.7,104.3,9,stable,13.5,-9.5,42.4
"Lincoln County(6,10)",5079,***,73,48.3,106.2,6,stable,-4.6,-38.6,48.4
"Lafayette County(6,10)",5073,***,72.3,43.3,116.9,4,stable,-13,-35.8,17.9
"Sharp County(6,10)",5135,***,68,50.3,91.6,10,stable,-21.5,-46.5,15.2
"Newton County(6,10)",5101,***,65.7,41.1,103.5,5,stable,-13.1,-34.3,15.1
"Randolph County(6,10)",5121,***,61.9,43.6,86.3,8,stable,-8.8,-56.2,90.1
"Johnson County(6,10)",5071,***,60.9,44.5,81.6,9,stable,1,-14.2,18.9
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:27 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
