Incidence Rate Report for Missouri by County,,,,,,,,,,
,,,,,,,,,,
"Colon & Rectum, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Andrew County(6,10)",29003,No,48.5,36.3,63.9,11,stable,-0.4,-11.8,12.5
"Morgan County(6,10)",29141,No,48.5,38.1,61.4,16,stable,15.2,-16.9,59.6
"Macon County(6,10)",29121,No,47.7,35.7,63.1,11,stable,5.8,-12.8,28.2
"Bates County(6,10)",29013,No,47.4,35.4,62.6,11,stable,13.8,-22.4,66.9
"Carter County(6,10)",29035,No,46.9,28,75,4,stable,3.9,-55.3,142
"Iron County(6,10)",29093,No,46.9,32.6,66.4,7,stable,13.8,-6.8,39.1
"Ripley County(6,10)",29181,No,46,33.4,62.2,9,stable,5.8,-12.1,27.3
"Butler County(6,10)",29023,No,45.9,38.2,54.7,26,stable,-7.1,-36.5,35.8
"Harrison County(6,10)",29081,No,45.8,30.2,67.5,6,falling,-19.7,-32,-5.3
"Lawrence County(6,10)",29109,No,45.7,37.5,55.4,22,stable,-8.5,-21.9,7.2
"Cedar County(6,10)",29039,No,45.6,33.2,61.8,10,stable,-8.1,-54.3,84.7
"Laclede County(6,10)",29105,No,45.5,36.8,55.6,20,stable,-0.3,-26.8,35.7
"St. Louis City(6,10)",29510,No,45.3,42,48.9,146,stable,-4.6,-20.6,14.6
"Saline County(6,10)",29195,No,45.1,34.5,58.1,13,stable,4.8,-38.9,79.6
"Howell County(6,10)",29091,No,44.9,37.1,54,24,stable,-10.4,-27.8,11.3
"Vernon County(6,10)",29217,No,44.7,33.7,58.3,12,stable,5.3,-7.9,20.4
"Jasper County(6,10)",29097,No,44.6,39.5,50,59,stable,-1.2,-25.8,31.5
"Adair County(6,10)",29001,No,44.3,33.1,58,11,stable,5,-24.3,45.7
"Buchanan County(6,10)",29021,No,43.9,38.3,50.2,45,stable,-4.2,-16.9,10.4
"Camden County(6,10)",29029,No,43.7,36.6,52.1,30,stable,1.8,-29.4,46.6
"Ray County(6,10)",29177,No,43.7,33.2,56.8,12,stable,-14.4,-31.7,7.3
"Gentry County(6,10)",29075,No,43.7,25.8,70,4,stable,-8.2,-43,47.7
"Benton County(6,10)",29015,No,43.6,33.7,56.3,15,stable,1.2,-23.4,33.7
"Franklin County(6,10)",29071,No,43.5,38.3,49.2,53,stable,-3.2,-11,5.2
"Lewis County(6,10)",29111,No,43.4,29.1,63.1,6,stable,0,-27.8,38.3
"Reynolds County(6,10)",29179,No,43,27.3,66.8,5,stable,-1.4,-33.8,46.8
"Pulaski County(6,10)",29169,No,43,33.7,54,15,stable,-22.8,-42.6,3.9
"Cass County(6,10)",29037,No,42.8,37.6,48.6,50,stable,-0.2,-14,15.9
"Holt County(6,10)",29087,No,42.8,24.1,73.4,4,stable,-5.9,-52.9,87.9
"Clinton County(6,10)",29049,No,42.7,32.3,55.6,12,stable,11.8,-27.5,72.4
"Grundy County(6,10)",29079,No,42.6,29.2,60.9,7,stable,5.1,-30.8,59.7
"Marion County(6,10)",29127,No,42.5,33.3,53.7,15,stable,-7.7,-18.9,5.1
"Boone County(6,10)",29019,No,42.4,37.7,47.5,62,stable,-0.2,-9.8,10.4
"Livingston County(6,10)",29117,No,42.2,30,58.1,8,stable,16,-17.1,62.4
"Caldwell County(6,10)",29025,No,42.2,27.3,63.2,5,stable,-30.3,-61.4,25.8
"DeKalb County(6,10)",29063,No,41.9,28.7,59.6,7,stable,-2.5,-21.6,21.1
"Gasconade County(6,10)",29073,No,41.7,30.2,56.7,10,stable,2.5,-24.7,39.5
"Jefferson County(6,10)",29099,No,41.6,37.9,45.7,96,stable,-4.2,-10.7,2.7
"Audrain County(6,10)",29007,No,41.6,32.1,53.3,14,stable,6.7,-24.8,51.2
"Phelps County(6,10)",29161,No,41.4,33.6,50.6,20,stable,-9.4,-23.8,7.6
"Polk County(6,10)",29167,No,41.4,32.5,52.1,16,stable,-9.8,-35.5,26.3
"St. Louis County(6,10)",29189,No,41.1,39.5,42.7,520,falling,-6.1,-8.7,-3.5
"Jackson County(6,10)",29095,No,40.9,38.8,43.1,301,stable,1.9,-4.9,9.1
"Perry County(6,10)",29157,No,40.3,29.9,53.5,10,stable,6,-23.3,46.6
"Lafayette County(6,10)",29107,No,40.3,32,50.3,17,stable,-1.8,-26.9,32.1
"Bollinger County(6,10)",29017,No,40.1,26.9,58,6,stable,-13.2,-47.7,44
"Callaway County(6,10)",29027,Yes,39.7,32,48.7,19,rising,12.8,2,24.7
"Newton County(6,10)",29145,Yes,39.4,33.3,46.4,30,stable,-5.4,-17.5,8.4
"Clay County(6,10)",29047,Yes,39.4,35.8,43.2,93,stable,1.8,-11.5,17.1
"Atchison County(6,10)",29005,Yes,39.2,22,66.6,3,*,*,*,*
"Howard County(6,10)",29089,Yes,39,24.4,59.5,5,stable,-17.3,-34.1,3.8
"Lincoln County(6,10)",29113,Yes,38.9,31.6,47.2,21,stable,-14.4,-38.7,19.4
"Maries County(6,10)",29125,Yes,38.8,24.6,59.1,5,stable,17.9,-25.8,87.5
"Stone County(6,10)",29209,Yes,38.7,31,48.1,21,stable,-10.8,-30.2,14.1
"Oregon County(6,10)",29149,Yes,38.3,25.6,56,6,stable,2.5,-40.2,75.6
"Christian County(6,10)",29043,Yes,38.3,32.6,44.8,33,stable,-2.8,-24,24.2
"Ozark County(6,10)",29153,Yes,38.2,23.8,58.9,5,stable,1.4,-28.6,44
"Taney County(6,10)",29213,Yes,37.8,31.4,45.2,27,stable,1.7,-30.1,48
"Cape Girardeau County(6,10)",29031,Yes,37.6,32.1,43.8,35,stable,0.1,-10.3,11.7
"Osage County(6,10)",29151,Yes,37.4,25.3,53.6,6,stable,-13.5,-26.9,2.4
"Cole County(6,10)",29051,Yes,37.3,31.6,43.8,31,stable,-5,-12.1,2.6
"Greene County(6,10)",29077,Yes,37,34,40.2,118,stable,0.7,-12.5,15.8
"Dent County(6,10)",29065,Yes,36.7,26,50.8,8,stable,-1.3,-33.2,45.9
"Warren County(6,10)",29219,Yes,36.1,28.1,45.8,15,stable,-9,-38.7,35
"Webster County(6,10)",29225,Yes,35.4,27.5,45,14,stable,-5.6,-22.6,15.2
"Montgomery County(6,10)",29139,Yes,35,23.6,50.8,6,stable,-18.6,-48.6,28.7
"Nodaway County(6,10)",29147,Yes,34.5,24.7,47,9,stable,16.1,-8.4,47.2
"Platte County(6,10)",29165,Yes,34,28.9,39.8,33,stable,-4.6,-25,21.5
"St. Charles County(6,10)",29183,Yes,34,31.4,36.7,136,stable,-6.9,-16.4,3.5
"Madison County(6,10)",29123,Yes,32.5,21.1,48.3,5,stable,-19,-36.3,3
"Dade County(6,10)",29057,Yes,31.1,18.9,50.3,4,stable,2.1,-48,100.6
"Moniteau County(6,10)",29135,Yes,30,19.7,44,5,stable,7.8,-3.4,20.3
"Chariton County(6,10)",29041,Yes,29.6,17.7,48.3,4,stable,1.6,-8.8,13.1
"Douglas County(6,10)",29067,Yes,28.4,19.4,41.2,6,stable,-2.9,-32.7,40.2
"Hickory County(6,10)",29085,Yes,27.9,15.5,47.8,4,stable,-4.7,-45.1,65.7
"Barry County(6,10)",29009,Yes,27.9,21.7,35.5,14,stable,-3.5,-18.8,14.6
"St. Clair County(6,10)",29185,Yes,25.4,16.2,40.1,5,stable,-5,-29.2,27.3
"Clark County(6,10)",29045,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County(6,10)",29171,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County(6,10)",29197,***,* ,*, *,3 or fewer,*,*,*,*
"Worth County(6,10)",29227,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:37 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
