Incidence Rate Report for Illinois by County,,,,,,,,,,
,,,,,,,,,,
"Colon & Rectum, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"McHenry County(6,10)",17111,No,40.8,37.6,44.2,126,stable,-1.3,-6.1,3.7
"Clinton County(6,10)",17027,No,40.3,32.6,49.5,19,stable,2,-17.4,25.8
"Lawrence County(6,10)",17101,No,40,28.9,54.4,9,stable,-7.5,-40.2,43
"Lee County(6,10)",17103,No,40,32.1,49.4,18,stable,-5,-39.7,49.7
"Winnebago County(6,10)",17201,Yes,39.7,36.8,42.9,139,stable,-6.4,-13.4,1.2
"Jackson County(6,10)",17077,Yes,39.7,32.7,47.9,23,stable,0.2,-26.6,36.8
"Rock Island County(6,10)",17161,Yes,39.2,35.2,43.6,74,stable,-2.9,-10.2,5.1
"DuPage County(6,10)",17043,Yes,38.6,36.9,40.4,397,stable,1.2,-2.8,5.3
"Douglas County(6,10)",17041,Yes,38.5,28.2,51.5,10,stable,6.4,-9.3,24.7
"Wayne County(6,10)",17191,Yes,38.1,28,51.2,10,stable,11.8,-30.5,79.8
"Boone County(6,10)",17007,Yes,38,31.1,46.1,22,stable,1.4,-15.5,21.8
"Lake County(6,10)",17097,Yes,38,35.9,40.1,274,stable,-6.5,-12.6,0
"Mercer County(6,10)",17131,Yes,37.5,27.2,51.1,9,stable,-5.6,-38,43.9
"Hancock County(6,10)",17067,Yes,36.8,26.9,49.6,10,stable,15.6,-8.2,45.7
"Moultrie County(6,10)",17139,Yes,36.8,26,51,8,stable,3.5,-43.4,89.5
"Jo Daviess County(6,10)",17085,Yes,36.7,28.2,47.5,14,stable,3.1,-8.8,16.5
"Ogle County(6,10)",17141,Yes,36.5,30.2,43.8,24,stable,9.9,-18,47.4
"Piatt County(6,10)",17147,Yes,36,25.4,49.9,8,stable,3.1,-33.9,60.7
"Gallatin County(6,10)",17059,Yes,35.4,20.1,60.6,3,*,*,*,*
"Kane County(6,10)",17089,Yes,35.4,33.1,37.9,178,stable,-2.2,-5.1,0.8
"Fayette County(6,10)",17051,Yes,35,25.9,46.6,10,stable,-12.2,-33.8,16.5
"Crawford County(6,10)",17033,Yes,34.8,25.5,46.7,10,stable,-15,-39.7,19.8
"Champaign County(6,10)",17019,Yes,34.7,30.9,38.9,64,stable,9.5,-1.9,22.1
"Jersey County(6,10)",17083,Yes,32.2,23.4,43.4,9,stable,-4.7,-24.3,20
"Brown County(6,10)",17009,***,* ,*, *,3 or fewer,*,*,*,*
"Pope County(6,10)",17151,***,* ,*, *,3 or fewer,*,*,*,*
"Pulaski County(6,10)",17153,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:28 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
