Incidence Rate Report for Iowa by County,,,,,,,,,,
,,,,,,,,,,
"Lung & Bronchus, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Marion County(7,8)",19125,***,64.7,54.2,76.8,27,stable,-0.5,-1.9,0.9
"Ida County(7,8)",19093,***,64.5,45.4,90.6,8,stable,0.1,-1.7,1.9
"Cedar County(7,8)",19031,***,64.4,51,80.6,16,stable,0.8,-0.6,2.1
"Jasper County(7,8)",19099,***,63.9,54.4,74.7,33,stable,-0.9,-1.9,0
"Tama County(7,8)",19171,***,63.8,50.3,80.3,16,stable,1.2,-0.2,2.7
"Wayne County(7,8)",19185,***,63.7,42.8,92.9,6,stable,0.3,-1.5,2.1
"Guthrie County(7,8)",19077,***,63.4,47.5,83.9,11,stable,-0.2,-2.1,1.8
"Palo Alto County(7,8)",19147,***,62.8,45.7,85.3,9,stable,0.5,-1.3,2.2
"Sac County(7,8)",19161,***,62.5,46.6,83.4,11,stable,1.3,-0.5,3.1
"Clinton County(7,8)",19045,***,62.4,54,71.8,41,stable,-0.8,-1.8,0.1
"Muscatine County(7,8)",19139,***,61.7,52.1,72.5,31,stable,-0.5,-1.4,0.4
"Fremont County(7,8)",19071,***,61.6,42.8,87.6,7,stable,-0.1,-1.8,1.8
"Cass County(7,8)",19029,***,61.2,46.8,79.3,13,stable,0.4,-0.9,1.7
"Howard County(7,8)",19089,***,60.9,43.4,84,8,stable,1.9,-0.4,4.4
"O'Brien County(7,8)",19141,***,60.6,46.5,78.3,13,stable,1.8,-0.2,3.8
"Boone County(7,8)",19015,***,59.9,48.8,72.9,21,stable,-0.2,-1.5,1.2
"Floyd County(7,8)",19067,***,59.9,46.5,76.4,14,stable,-0.6,-2.2,0.9
"Winnebago County(7,8)",19189,***,59.7,43.7,80.5,10,rising,2.7,0.9,4.5
"Jackson County(7,8)",19097,***,59.6,47,74.7,16,stable,-0.9,-2.1,0.3
"Madison County(7,8)",19121,***,59.4,45.3,77,12,stable,-0.5,-1.9,1
"Davis County(7,8)",19051,***,59,41,83,7,stable,-0.1,-2.3,2.1
"Greene County(7,8)",19073,***,58.9,42.3,81.1,8,rising,2.3,0.4,4.3
"Clay County(7,8)",19041,***,58.5,45.7,74.4,15,stable,0.2,-1.1,1.6
"Butler County(7,8)",19023,***,58.4,44.7,75.6,13,stable,1.2,-0.4,2.7
"Carroll County(7,8)",19027,***,58.2,46.5,72.2,18,stable,-0.3,-2,1.4
"Calhoun County(7,8)",19025,***,58,42,79.2,9,stable,-0.4,-1.7,0.9
"Warren County(7,8)",19181,***,58,49.2,67.8,32,stable,-0.4,-1.4,0.6
"Chickasaw County(7,8)",19037,***,57.7,42.5,77.2,10,stable,-1.4,-3.1,0.4
"Fayette County(7,8)",19065,***,57.6,46.2,71.4,18,stable,-0.3,-1.4,0.8
"Shelby County(7,8)",19165,***,57.4,43,75.9,11,stable,0.6,-1.2,2.4
"Crawford County(7,8)",19047,***,56.5,43.3,72.8,13,stable,-0.1,-1.2,1
"Story County(7,8)",19169,***,55.8,48.6,63.9,44,stable,0.7,-0.2,1.7
"Dubuque County(7,8)",19061,***,55.3,49.5,61.7,67,falling,-1.4,-2.1,-0.7
"Louisa County(7,8)",19115,***,55.2,39.5,75.6,8,stable,-0.3,-2.6,2
"Lyon County(7,8)",19119,***,55.2,39.1,76,8,stable,-0.3,-2.3,1.8
"Clayton County(7,8)",19043,***,53.5,41.5,68.4,14,stable,0.5,-0.8,1.9
"Franklin County(7,8)",19069,***,53.1,37.8,73.5,8,stable,1.8,-0.8,4.4
"Poweshiek County(7,8)",19157,***,52.8,40.6,67.9,14,stable,0.5,-1,2
"Wright County(7,8)",19197,***,52.7,39,70.4,11,stable,-0.1,-1.9,1.7
"Buena Vista County(7,8)",19021,***,52.6,40.3,67.8,13,stable,0.6,-1.1,2.3
"Taylor County(7,8)",19173,***,52.6,32.2,82.3,5,stable,0,-2.5,2.6
"Plymouth County(7,8)",19149,***,51.3,41.1,63.4,18,stable,0.6,-0.5,1.7
"Cherokee County(7,8)",19035,***,51.2,37.9,68.6,10,stable,-0.5,-2.3,1.4
"Washington County(7,8)",19183,***,50.7,39.8,63.9,15,stable,0.1,-1.1,1.4
"Johnson County(7,8)",19103,***,50.5,44.6,56.9,57,stable,-0.7,-1.6,0.2
"Kossuth County(7,8)",19109,***,49.8,37.6,65.4,12,stable,0.5,-1,2.1
"Hancock County(7,8)",19081,***,49.7,35.8,68.2,9,stable,0,-2,2
"Mitchell County(7,8)",19131,***,49.4,35.5,68,9,stable,-1.2,-3.1,0.7
"Worth County(7,8)",19195,***,49.4,32.4,73.5,6,stable,-1.5,-3.9,1.1
"Allamakee County(7,8)",19005,***,47.7,35.8,63.2,11,stable,-0.6,-2.6,1.4
"Jefferson County(7,8)",19101,***,44.8,32.9,60,10,stable,-0.1,-1.5,1.4
"Iowa County(7,8)",19095,***,44.7,33.1,59.5,10,stable,0.1,-1.5,1.7
"Grundy County(7,8)",19075,***,44.3,31.2,61.6,8,stable,0.4,-1.4,2.2
"Bremer County(7,8)",19017,***,43.8,34.2,55.6,15,stable,-0.8,-2.3,0.6
"Delaware County(7,8)",19055,***,39.8,29.5,53.1,10,stable,-0.7,-2.5,1
"Osceola County(7,8)",19143,***,39.5,23.9,63.4,4,stable,0.4,-1.9,2.7
"Pocahontas County(7,8)",19151,***,39.3,25.2,60.7,5,stable,-1.1,-3.6,1.4
"Winneshiek County(7,8)",19191,***,37.8,28.4,49.9,11,stable,-0.6,-2.4,1.3
"Sioux County(7,8)",19167,***,37.3,29,47.2,15,stable,0.2,-1.4,1.7
Audubon County(7),19009,***,36.6,21.3,61.4,4,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:51 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
3 Source: SEER November 2017 submission.  State Cancer Registry also receives funding from CDC's National Program of Cancer Registries.,,,,,,,,,,
7 Source: SEER November 2017 submission.,,,,,,,,,,
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2016 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2017 data. ",,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
