Incidence Rate Report for Virginia by County,,,,,,,,,,
,,,,,,,,,,
"Breast, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Female, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Goochland County(6,10)",51075,***,131.4,105.4,162.4,20,stable,15.4,-13.3,53.6
"Sussex County(6,10)",51183,***,130.9,92.7,180.9,9,rising,21.8,7.9,37.5
"Lunenburg County(6,10)",51111,***,130.3,96.6,173.2,12,stable,10.3,-18.2,48.9
"Frederick County(6,10)",51069,***,129.8,115.7,145.2,64,stable,-4.5,-16.3,9
"Stafford County(6,10)",51179,***,129.8,117.5,143,88,stable,-2.6,-13.7,9.9
"Lynchburg City(6,10)",51680,***,128.9,113.2,146.2,54,stable,-0.7,-18.3,20.7
"Louisa County(6,10)",51109,***,128.7,107.8,152.8,29,stable,1.4,-12.4,17.3
"Chesterfield County(6,10)",51041,***,128.7,121.5,136.2,252,falling,-5.2,-8.3,-2
"Radford City(6,10)",51750,***,128.5,91,176.4,8,stable,13.4,-37.5,105.6
"Rappahannock County(6,10)",51157,***,128.5,85.5,187.5,7,stable,-9.8,-23.3,5.9
"Augusta County(6,10)",51015,***,128.4,114.2,144.2,64,stable,0.2,-7.1,8
"Campbell County(6,10)",51031,***,128.4,112.3,146.4,49,stable,-7.8,-22.8,10.2
"Staunton City(6,10)",51790,***,127.6,103.7,155.7,23,stable,1.1,-13.2,17.8
"Fairfax County(6,10)",51059,***,127,123,131.2,791,stable,-0.4,-10,10.2
"Franklin County(6,10)",51067,***,127,111.4,144.5,53,stable,-5.5,-16.4,6.7
"Hopewell City(6,10)",51670,***,126.7,100.8,157.4,18,stable,-10.8,-33.6,19.9
"Northumberland County(6,10)",51133,***,126.3,97.3,164.5,16,stable,8.8,-10.4,32.1
"Spotsylvania County(6,10)",51177,***,126.2,114.6,138.8,89,stable,-5.1,-14.7,5.7
"Nelson County(6,10)",51125,***,126.1,97.5,161.8,16,stable,2.7,-26.8,44.1
"Halifax County with South Boston City(6,10)",51083,***,125.1,104.5,148.7,31,stable,-1,-22.7,26.8
"Roanoke City(6,10)",51770,***,124.8,112.4,138.2,80,stable,-0.7,-6.5,5.3
"Powhatan County(6,10)",51145,***,122.5,99.4,150,21,stable,2,-12.3,18.7
"Amelia County(6,10)",51007,***,122.3,90.6,162.5,11,stable,-10.1,-44.3,45.2
"Manassas City(6,10)",51683,***,121.9,99.6,147.6,23,stable,3.7,-18.8,32.4
"Lancaster County(6,10)",51103,***,121.4,86.8,167.4,13,stable,-6.6,-23.3,13.8
"Caroline County(6,10)",51033,***,121.1,99.3,146.5,23,stable,3.3,-18.8,31.5
"Fauquier County(6,10)",51061,***,120.1,105.4,136.5,51,stable,0.9,-13.7,18
"Rockingham County(6,10)",51165,***,120,106.7,134.7,63,stable,5.9,-14.4,31.1
"Covington City(6,10)",51580,***,119.7,77.1,180.7,5,stable,-6.1,-35.6,36.9
"Bedford City and County(6,10)",51917,***,118.8,105.8,133.2,66,stable,2.5,-14.3,22.6
"Alexandria City(6,10)",51510,***,118.7,107.9,130.4,94,stable,0.2,-11.9,14.1
"Warren County(6,10)",51187,***,118.6,99.2,140.8,28,stable,9,-14.7,39.2
"Richmond County(6,10)",51159,***,118.4,82.3,168.1,8,stable,-5.6,-32.5,32
"Charlottesville City(6,10)",51540,***,117.5,96.9,141.2,24,stable,6,-15.7,33.4
"Accomack County(6,10)",51001,***,116.6,96.8,139.7,28,stable,6.5,-8.4,23.7
"Harrisonburg City(6,10)",51660,***,116.3,95,140.9,22,stable,2.6,-15.5,24.6
"Prince William County(6,10)",51153,***,116.2,109.3,123.3,236,stable,1.2,-2.7,5.1
"Greensville County(6,10)",51081,***,114.6,79.2,162.1,8,stable,-0.7,-18.7,21.2
"Shenandoah County(6,10)",51171,***,114.1,97.2,133.3,36,stable,1.3,-15.6,21.6
"King and Queen County(6,10)",51097,***,112.8,72.6,169.6,6,stable,7.1,-34.7,75.9
"Culpeper County(6,10)",51047,***,112.7,95.2,132.5,31,stable,5.7,-10.3,24.5
"King George County(6,10)",51099,***,112.5,87.8,142,15,stable,-4,-27.9,27.8
"Alleghany County and Clifton Forge City(6,10)",51005,***,112.3,85.9,145.3,14,stable,-19.5,-56.3,48.1
"Henry County(6,10)",51089,***,112.1,96.8,129.3,44,stable,-9,-22.6,7
"Floyd County(6,10)",51063,***,111.8,83.1,147.9,11,stable,-4.4,-33.1,36.6
"Montgomery County(6,10)",51121,***,111.8,98.1,126.9,50,stable,0.7,-16.8,21.8
"Pittsylvania County(6,10)",51143,***,110.8,96.8,126.4,50,stable,2.2,-9.1,15
"Charles City County(6,10)",51036,***,110.3,75.9,159.8,7,stable,15.1,-27.4,82.6
"Wythe County(6,10)",51197,***,109.8,90.4,132.6,24,stable,4.1,-14.2,26.4
"Emporia City(6,10)",51595,***,109.3,67.3,169.7,4,stable,-7.3,-49.4,69.7
"Patrick County(6,10)",51141,***,109.3,84.5,140,16,stable,-13.3,-25.7,1.1
"Grayson County(6,10)",51077,***,108.7,82.8,141.4,14,stable,-5.3,-29.8,27.8
"Gloucester County(6,10)",51073,***,108.3,90.8,128.5,29,stable,4,-13.6,25.1
"Dickenson County(6,10)",51051,***,107.9,81.2,141.6,12,stable,22.4,-2.6,53.8
"Rockbridge County(6,10)",51163,***,106.7,83.9,134.3,18,stable,-3.4,-24.4,23.3
"Westmoreland County(6,10)",51193,***,105.7,83,133.9,16,stable,-2.6,-20.9,20
"Amherst County(6,10)",51009,***,105.3,87,126.8,25,stable,-5.2,-28.7,25.9
"Mecklenburg County(6,10)",51117,***,105.1,85.5,128.1,25,stable,-5.9,-16,5.4
"Cumberland County(6,10)",51049,***,104,71.2,147.8,7,stable,10.4,-21.1,54.3
"Manassas Park City(6,10)",51685,***,102.9,69.8,145.9,7,stable,-4,-36.7,45.6
"Buckingham County(6,10)",51029,***,102,75.8,135.3,11,stable,5.3,-3.8,15.2
"Pulaski County(6,10)",51155,***,102,84.6,122.4,27,stable,10.5,-11.8,38.5
"Giles County(6,10)",51071,***,99.5,75,130.2,12,stable,4,-33,61.4
"Charlotte County(6,10)",51037,***,95.7,69.1,130.6,9,stable,0.9,-31.1,47.7
"Galax City(6,10)",51640,***,94.7,57.8,147.6,5,stable,-1.3,-47.8,86.5
"Washington County(6,10)",51191,***,92.7,79.7,107.5,39,stable,-8,-33,26.2
"Wise County(6,10)",51195,***,92.3,75.8,111.6,23,stable,0.8,-18.2,24.2
"Madison County(6,10)",51113,***,91.9,66.1,125.7,9,stable,-7.3,-29.7,22
"Smyth County(6,10)",51173,***,91.3,74.2,111.6,21,stable,3.9,-11.1,21.4
"Bland County(6,10)",51021,***,83.8,48.4,139.1,4,*,*,*,*
"Carroll County(6,10)",51035,***,77.6,61.3,97.5,17,stable,-3.2,-21.4,19.3
"Bristol City(6,10)",51520,***,73.9,53.7,100,10,stable,-2.5,-27.9,31.8
"Tazewell County(6,10)",51185,***,72.2,58.7,88.1,22,stable,-5.1,-15.7,6.8
"Russell County(6,10)",51167,***,67.7,52.2,87,14,stable,-10.3,-34.4,22.5
"Scott County(6,10)",51169,***,64.9,48.4,86.1,11,*,*,*,*
"Lee County(6,10)",51105,***,63,46.3,84.3,11,stable,-1.1,-39.7,62.2
"Buchanan County(6,10)",51027,***,61.9,45.4,83.1,10,stable,-7.2,-27.3,18.5
"Craig County(6,10)",51045,***,* ,*, *,3 or fewer,*,*,*,*
"Highland County(6,10)",51091,***,* ,*, *,3 or fewer,*,*,*,*
"Norton City(6,10)",51720,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:47 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
