Incidence Rate Report for Michigan by County,,,,,,,,,,
,,,,,,,,,,
"Lung & Bronchus, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Marquette County(6,10)",26103,***,65.9 #  ,58.2,74.5,55,stable,2.8,-25.8,42.6
"Lapeer County(6,10)",26087,***,65.8 #  ,59.1,73.1,74,stable,-8.4,-24.4,11.1
"Grand Traverse County(6,10)",26055,***,65.7 #  ,59.2,72.8,78,stable,-0.2,-11.5,12.6
"Monroe County(6,10)",26115,***,65.6 #  ,60.4,71.2,122,falling,-9.1,-15.9,-1.8
"Bay County(6,10)",26017,***,65 #  ,59.2,71.2,97,stable,2.8,-1.7,7.5
"Mackinac County(6,10)",26097,***,64.6 #  ,49.9,83.8,14,stable,-4.2,-20.8,15.8
"Gratiot County(6,10)",26057,***,64.5 #  ,55,75.3,34,stable,0.5,-12.4,15.3
"Alpena County(6,10)",26007,***,64 #  ,54.2,75.4,31,stable,-10.6,-22.1,2.7
"Lenawee County(6,10)",26091,***,64 #  ,57.8,70.7,81,stable,-3.5,-14.6,9
"Branch County(6,10)",26023,***,63.7 #  ,54.6,73.9,36,stable,1.3,-11,15.2
"Alcona County(6,10)",26001,***,63.5 #  ,48.7,84,15,stable,5.5,-20,39.3
"Oceana County(6,10)",26127,***,63.4 #  ,52.2,76.5,24,stable,9,-16,41.5
"Gogebic County(6,10)",26053,***,63.2 #  ,50.5,78.9,18,stable,5,-12.1,25.3
"Manistee County(6,10)",26101,***,62.8 #  ,52.3,75.4,26,stable,-2.5,-16.4,13.8
"Newaygo County(6,10)",26123,***,62.4 #  ,54.1,71.8,41,stable,0.7,-11.4,14.5
"Otsego County(6,10)",26137,***,62.2 #  ,50.4,76.1,21,stable,1.9,-10,15.2
"Delta County(6,10)",26041,***,61.4 #  ,52.5,71.5,36,stable,-5.8,-24.2,17.1
"Charlevoix County(6,10)",26029,***,61.1 #  ,50.1,74.2,24,stable,-5.6,-16.3,6.4
"Dickinson County(6,10)",26043,***,60.5 #  ,50.1,72.7,25,stable,-1.1,-20,22.3
"Oakland County(7,8)",26125,***,59.8,58,61.7,875,falling,-0.8,-1.1,-0.6
"Ingham County(6,10)",26065,***,58.6 #  ,54.5,63,159,stable,-2.1,-11.6,8.4
"Menominee County(6,10)",26109,***,58.4 #  ,47.8,71,23,stable,-2.6,-37.1,50.8
"Huron County(6,10)",26063,***,58.1 #  ,49,68.8,31,stable,2.5,-20.1,31.5
"Mason County(6,10)",26105,***,57.9 #  ,48.4,69.1,27,stable,-0.7,-15.8,17.3
"Houghton County(6,10)",26061,***,57.8 #  ,48,69.1,25,stable,4.9,-4.6,15.3
"Iron County(6,10)",26071,***,57.4 #  ,44.5,74.8,14,stable,-14.7,-37.6,16.5
"Kalamazoo County(6,10)",26077,***,57 #  ,53,61.2,157,falling,-6.4,-11.8,-0.6
"Antrim County(6,10)",26009,***,56.8 #  ,46.8,68.9,24,stable,6.1,-0.1,12.8
"St. Clair County(6,10)",26147,***,56.4 #  ,51.8,61.2,119,stable,-12.7,-25.9,2.8
"Emmet County(6,10)",26047,***,55.9 #  ,46.8,66.5,28,stable,-11,-26.3,7.5
"Kent County(6,10)",26081,***,55 #  ,52.4,57.7,346,stable,-4.5,-10,1.3
"Eaton County(6,10)",26045,***,54.7 #  ,49.2,60.7,75,stable,0.3,-12.8,15.4
"Cass County(6,10)",26027,***,54.6 #  ,47.2,62.9,41,stable,5.7,-20.1,39.8
"Alger County(6,10)",26003,***,53.6 #  ,38.5,74.5,9,stable,14.3,-9.5,44.2
"Midland County(6,10)",26111,***,51.9 #  ,46,58.5,56,stable,-8.4,-24.7,11.3
"Allegan County(6,10)",26005,***,51.9 #  ,46.6,57.7,72,stable,-4.7,-17.3,9.8
"Presque Isle County(6,10)",26141,***,51.6 #  ,39.1,68.3,14,stable,-15.1,-43.6,27.9
"Washtenaw County(6,10)",26161,***,51 #  ,47.6,54.7,173,stable,-9.2,-21.5,5.1
"Livingston County(6,10)",26093,***,50.9 #  ,46.6,55.6,109,falling,-12,-18.1,-5.4
"Sanilac County(6,10)",26151,***,50.2 #  ,42.4,59.1,31,stable,-8,-17.7,2.9
"Barry County(6,10)",26015,***,44.8 #  ,38.4,52.2,36,stable,-5.7,-26.9,21.5
"Ottawa County(6,10)",26139,***,38.9 #  ,35.7,42.3,112,stable,-5.9,-15.4,4.7
"Leelanau County(6,10)",26089,***,36.1 #  ,27.9,46.8,15,stable,0.5,-12.8,15.8
"Clinton County(6,10)",26037,***,35.1 #  ,29.8,41.1,32,stable,0.4,-12.6,15.4
"Keweenaw County(6,10)",26083,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:59 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
# Data do not include cases diagnosed in other states for those states in which the data exchange agreement specifically prohibits the release of data to third parties.,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
5 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission. State rates include rates from metropolitan areas funded by SEER [http://seer.cancer.gov/registries/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
7 Source: SEER November 2017 submission.,,,,,,,,,,
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2016 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2017 data. ",,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
