Incidence Rate Report for Montana by County,,,,,,,,,,
,,,,,,,,,,
"Lung & Bronchus, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Musselshell County(6,10)",30065,***,58.9,37.5,92.1,5,stable,-9.8,-33.9,23
"Chouteau County(6,10)",30015,***,58.2,36.6,89.5,5,stable,-18,-56.7,55.2
"Lewis and Clark County(6,10)",30049,***,57.6,50.3,65.7,48,stable,-4,-19.4,14.2
"Rosebud County(6,10)",30087,***,57.4,37.4,84.3,6,stable,-6.1,-39.1,44.7
"Valley County(6,10)",30105,***,57.1,39.7,81.2,7,stable,-3.4,-38.9,52.5
"Deer Lodge County(6,10)",30023,***,55.9,40.1,77.3,8,stable,-15.2,-44.4,29.4
"Lake County(6,10)",30047,***,55.6,45.6,67.2,23,stable,3.9,-22.6,39.4
"Toole County(6,10)",30101,***,53.5,31.1,87,4,stable,-13,-39,24.2
"Silver Bow County(6,10)",30093,***,53.3,44.2,63.9,25,stable,4,-18.8,33.1
"Missoula County(6,10)",30063,***,52.7,46.7,59.1,61,stable,-9.4,-26.9,12.3
"Jefferson County(6,10)",30043,***,52.1,36.8,72.7,8,stable,-4.9,-22.1,16.2
"Mineral County(6,10)",30061,***,51.2,30.9,84.8,4,stable,-37.3,-61.1,1.1
"Hill County(6,10)",30041,***,50.7,36.8,68.1,9,stable,6.7,-13.7,31.8
"Beaverhead County(6,10)",30001,***,50.2,34.2,72.2,7,stable,9.4,-27.8,65.8
"Fergus County(6,10)",30027,***,49.5,36.4,67.1,10,stable,-16,-40,17.5
"Ravalli County(6,10)",30081,***,47.3,40.3,55.5,33,stable,-6.1,-16.4,5.6
"Madison County(6,10)",30057,***,45.2,29.4,68.4,6,stable,-5.8,-39.9,47.6
"Park County(6,10)",30067,***,44.1,32.8,58.8,11,stable,-6.7,-28.7,22.3
"Stillwater County(6,10)",30095,***,42.5,28.9,61.7,7,stable,-14.9,-45.3,32.2
"Big Horn County(6,10)",30003,***,41.4,25.8,62.5,5,stable,-10.5,-47.4,52.3
"Carbon County(6,10)",30009,***,40.2,27.5,58.2,7,stable,-4.5,-29.1,28.7
"Gallatin County(6,10)",30031,***,33.1,27.6,39.3,27,stable,-6.2,-19.7,9.6
"Carter County(6,10)",30011,***,* ,*, *,3 or fewer,*,*,*,*
"Daniels County(6,10)",30019,***,* ,*, *,3 or fewer,*,*,*,*
"Fallon County(6,10)",30025,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County(6,10)",30033,***,* ,*, *,3 or fewer,*,*,*,*
"Golden Valley County(6,10)",30037,***,* ,*, *,3 or fewer,*,*,*,*
"Granite County(6,10)",30039,***,* ,*, *,3 or fewer,*,*,*,*
"Judith Basin County(6,10)",30045,***,* ,*, *,3 or fewer,*,*,*,*
"Liberty County(6,10)",30051,***,* ,*, *,3 or fewer,*,*,*,*
"McCone County(6,10)",30055,***,* ,*, *,3 or fewer,*,*,*,*
"Petroleum County(6,10)",30069,***,* ,*, *,3 or fewer,*,*,*,*
"Powder River County(6,10)",30075,***,* ,*, *,3 or fewer,*,*,*,*
"Prairie County(6,10)",30079,***,* ,*, *,3 or fewer,*,*,*,*
"Treasure County(6,10)",30103,***,* ,*, *,3 or fewer,*,*,*,*
"Wheatland County(6,10)",30107,***,* ,*, *,3 or fewer,*,*,*,*
"Wibaux County(6,10)",30109,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 11:06 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
