Incidence Rate Report for Florida by County,,,,,,,,,,
,,,,,,,,,,
"Lung & Bronchus, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Lee County(6,10)",12071,***,55.8,53.8,57.8,665,falling,-6.5,-11.2,-1.4
"Manatee County(6,10)",12081,***,54.9,52.2,57.8,330,stable,-3.2,-9.1,3.1
"Leon County(6,10)",12073,***,54.4,50.2,58.7,137,stable,-5.9,-16.9,6.6
"Osceola County(6,10)",12097,***,54.3,50.5,58.2,162,stable,-4,-12.6,5.5
"Martin County(6,10)",12085,***,54.1,50.4,58.2,169,stable,-2.9,-8.2,2.6
"Seminole County(6,10)",12117,***,53.7,50.8,56.8,266,stable,1.7,-4.6,8.4
"Monroe County(6,10)",12087,***,53.6,47.8,60.1,64,stable,2.6,-10.1,17
"Orange County(6,10)",12095,***,53.1,51.2,55.1,581,stable,-2.8,-6.7,1.2
"Glades County(6,10)",12043,***,52.6,40.3,68.8,13,stable,-1.4,-24.2,28.3
"DeSoto County(6,10)",12027,***,52.4,43.6,62.7,26,stable,2.4,-9.9,16.2
"Palm Beach County(6,10)",12099,***,52.3,51,53.7,1201,stable,-2.1,-5.1,0.9
"Broward County(6,10)",12011,***,50,48.7,51.4,1113,stable,-4,-9,1.4
"Jefferson County(6,10)",12065,***,42.2,30.5,57.7,9,stable,-5.7,-19.8,10.8
"Miami-Dade County(6,10)",12086,***,42,41,43,1316,stable,-1.5,-7,4.3
"Collier County(6,10)",12021,***,37,34.9,39.2,251,falling,-8.5,-11.7,-5.2
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:47 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
