Incidence Rate Report for Colorado by County,,,,,,,,,,
,,,,,,,,,,
"Breast, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Female, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Morgan County(6,10)",8087,***,104.2,82.2,130.3,16,stable,-10,-28.9,13.9
"Montrose County(6,10)",8085,***,102.9,86.6,121.7,31,stable,9.1,-6.8,27.8
"Kit Carson County(6,10)",8063,***,101.3,61.7,157.5,5,stable,4.5,-41.3,86.1
"San Miguel County(6,10)",8113,***,101.2,60.6,162.2,4,stable,-9.5,-22.1,5.1
"Prowers County(6,10)",8099,***,99.9,70.1,138.8,8,stable,-11,-43.3,39.8
"Park County(6,10)",8093,***,99.1,70.3,137,11,stable,-6.5,-28.8,22.8
"Rio Grande County(6,10)",8105,***,98,67.7,137.9,7,stable,-4.1,-44,64.3
"Grand County(6,10)",8049,***,90.6,62,128.7,8,stable,11.2,-30.2,77.1
"Delta County(6,10)",8029,***,90.4,72.2,112.1,21,stable,-12.2,-25.9,4
"Conejos County(6,10)",8021,***,84.4,52.3,130.3,4,stable,-14.5,-36.6,15.1
"Summit County(6,10)",8117,***,79.7,57.9,107.4,11,stable,-5.1,-11.6,1.8
"Saguache County(6,10)",8109,***,70.1,39.7,119.1,3,*,*,*,*
"Baca County(6,10)",8009,***,* ,*, *,3 or fewer,*,*,*,*
"Bent County(6,10)",8011,***,* ,*, *,3 or fewer,*,*,*,*
"Cheyenne County(6,10)",8017,***,* ,*, *,3 or fewer,*,*,*,*
"Costilla County(6,10)",8023,***,* ,*, *,3 or fewer,*,*,*,*
"Crowley County(6,10)",8025,***,* ,*, *,3 or fewer,*,*,*,*
"Dolores County(6,10)",8033,***,* ,*, *,3 or fewer,*,*,*,*
"Hinsdale County(6,10)",8053,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County(6,10)",8057,***,* ,*, *,3 or fewer,*,*,*,*
"Kiowa County(6,10)",8061,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County(6,10)",8065,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County(6,10)",8073,***,* ,*, *,3 or fewer,*,*,*,*
"Mineral County(6,10)",8079,***,* ,*, *,3 or fewer,*,*,*,*
"San Juan County(6,10)",8111,***,* ,*, *,3 or fewer,*,*,*,*
"Sedgwick County(6,10)",8115,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County(6,10)",8121,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:25 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
