Incidence Rate Report for North Dakota by County,,,,,,,,,,
,,,,,,,,,,
"Colon & Rectum, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Grand Forks County(6,10)",38035,No,48,40.4,56.6,30,stable,4.9,-12.5,25.7
"Burleigh County(6,10)",38015,No,46.5,40.7,53,48,falling,-7.5,-11.1,-3.8
"Benson County(6,10)",38005,No,46,26.5,74.9,3,*,*,*,*
"Williams County(6,10)",38105,No,45.3,34.7,58.1,13,stable,-3.4,-25.2,24.7
"Ward County(6,10)",38101,No,44.6,37.4,52.7,28,stable,-5.5,-13,2.6
"Bottineau County(6,10)",38009,No,42.4,26.4,66.5,5,stable,-9.8,-30.1,16.4
"Barnes County(6,10)",38003,No,42,28.9,59.9,7,stable,-0.5,-43.3,74.5
"Cass County(6,10)",38017,Yes,38.8,34.3,43.7,57,stable,2.4,-3.8,9
"Mercer County(6,10)",38057,Yes,36.9,22.5,58,4,stable,-12.3,-33.5,15.7
"Ramsey County(6,10)",38071,Yes,36.9,24.6,53.7,6,stable,-6,-40.8,49.1
"Stutsman County(6,10)",38093,Yes,35.4,26.2,47.1,10,stable,-9.3,-34.1,24.9
"Adams County(6,10)",38001,***,* ,*, *,3 or fewer,*,*,*,*
"Billings County(6,10)",38007,***,* ,*, *,3 or fewer,*,*,*,*
"Burke County(6,10)",38013,***,* ,*, *,3 or fewer,*,*,*,*
"Cavalier County(6,10)",38019,***,* ,*, *,3 or fewer,*,*,*,*
"Divide County(6,10)",38023,***,* ,*, *,3 or fewer,*,*,*,*
"Dunn County(6,10)",38025,***,* ,*, *,3 or fewer,*,*,*,*
"Eddy County(6,10)",38027,***,* ,*, *,3 or fewer,*,*,*,*
"Emmons County(6,10)",38029,***,* ,*, *,3 or fewer,*,*,*,*
"Foster County(6,10)",38031,***,* ,*, *,3 or fewer,*,*,*,*
"Golden Valley County(6,10)",38033,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County(6,10)",38037,***,* ,*, *,3 or fewer,*,*,*,*
"Griggs County(6,10)",38039,***,* ,*, *,3 or fewer,*,*,*,*
"Hettinger County(6,10)",38041,***,* ,*, *,3 or fewer,*,*,*,*
"Kidder County(6,10)",38043,***,* ,*, *,3 or fewer,*,*,*,*
"Logan County(6,10)",38047,***,* ,*, *,3 or fewer,*,*,*,*
"McHenry County(6,10)",38049,***,* ,*, *,3 or fewer,*,*,*,*
"McIntosh County(6,10)",38051,***,* ,*, *,3 or fewer,*,*,*,*
"Nelson County(6,10)",38063,***,* ,*, *,3 or fewer,*,*,*,*
"Oliver County(6,10)",38065,***,* ,*, *,3 or fewer,*,*,*,*
"Pierce County(6,10)",38069,***,* ,*, *,3 or fewer,*,*,*,*
"Renville County(6,10)",38075,***,* ,*, *,3 or fewer,*,*,*,*
"Sheridan County(6,10)",38083,***,* ,*, *,3 or fewer,*,*,*,*
"Sioux County(6,10)",38085,***,* ,*, *,3 or fewer,*,*,*,*
"Slope County(6,10)",38087,***,* ,*, *,3 or fewer,*,*,*,*
"Steele County(6,10)",38091,***,* ,*, *,3 or fewer,*,*,*,*
"Towner County(6,10)",38095,***,* ,*, *,3 or fewer,*,*,*,*
"Traill County(6,10)",38097,***,* ,*, *,3 or fewer,*,*,*,*
"Wells County(6,10)",38103,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:45 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
