Incidence Rate Report for Michigan by County,,,,,,,,,,
,,,,,,,,,,
"Colon & Rectum, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Jackson County(6,10)",26075,Yes,38.1 #  ,34.2,42.3,75,stable,1,-11.1,14.7
"St. Clair County(6,10)",26147,Yes,37.7 #  ,34,41.8,77,stable,-14.9,-34.5,10.7
"Oakland County(7,8)",26125,Yes,37.7,36.3,39.2,551,falling,-2.1,-2.5,-1.8
"Grand Traverse County(6,10)",26055,Yes,37.6 #  ,32.6,43.1,43,stable,-8.1,-21.5,7.5
"Chippewa County(6,10)",26033,Yes,37.3 #  ,29.6,46.3,17,stable,4.4,-35.2,68.1
"Sanilac County(6,10)",26151,Yes,37.3 #  ,30.3,45.4,22,stable,1.6,-11.1,16
"Otsego County(6,10)",26137,Yes,37.1 #  ,28.2,48.2,12,stable,9.2,-16.8,43.3
"Saginaw County(6,10)",26145,Yes,36.9 #  ,33.6,40.6,93,stable,0.5,-7.4,9
"Clare County(6,10)",26035,Yes,36.9 #  ,29.2,46.2,17,stable,-9.7,-22.1,4.7
"Marquette County(6,10)",26103,Yes,36.4 #  ,30.6,43.1,30,stable,1.2,-15.9,21.7
"Van Buren County(6,10)",26159,Yes,36.1 #  ,30.6,42.3,33,stable,2.5,-20.7,32.4
"Mackinac County(6,10)",26097,Yes,35.9 #  ,24,53,7,stable,-20.9,-62.6,67.5
"Arenac County(6,10)",26011,Yes,35.7 #  ,25.4,49.4,9,stable,17.8,-6.6,48.5
"Eaton County(6,10)",26045,Yes,35.5 #  ,30.9,40.6,46,stable,11,-3.2,27.3
"Alger County(6,10)",26003,Yes,35.1 #  ,22,54.7,5,stable,6.5,-20.3,42.3
"Kent County(6,10)",26081,Yes,34.8 #  ,32.7,37,218,stable,-5.2,-15.2,6
"Branch County(6,10)",26023,Yes,34.7 #  ,28,42.7,19,stable,0.3,-14.5,17.7
"Muskegon County(6,10)",26121,Yes,34.5 #  ,30.9,38.4,69,stable,-3.5,-12.6,6.5
"Menominee County(6,10)",26109,Yes,34.3 #  ,26.2,44.5,13,stable,0.2,-13.9,16.6
"St. Joseph County(6,10)",26149,Yes,33.6 #  ,27.8,40.2,25,stable,-12.9,-26.5,3.1
"Delta County(6,10)",26041,Yes,33.4 #  ,26.5,41.7,18,stable,-6.3,-28.1,22.2
"Cass County(6,10)",26027,Yes,33.3 #  ,27.4,40.3,24,stable,10.6,-17.4,48
"Ionia County(6,10)",26067,Yes,33.2 #  ,27.3,40.1,23,stable,-7.8,-19.8,6
"Livingston County(6,10)",26093,Yes,33 #  ,29.6,36.8,71,stable,-6.4,-19.6,9
"Montcalm County(6,10)",26117,Yes,33 #  ,27.4,39.4,25,stable,-3.2,-20,17
"Schoolcraft County(6,10)",26153,Yes,32.5 #  ,21,50.6,5,stable,-21.6,-46,13.6
"Gladwin County(6,10)",26051,Yes,32.2 #  ,25,41.5,14,falling,-10.4,-15.9,-4.4
"Newaygo County(6,10)",26123,Yes,31.9 #  ,25.8,39.1,20,stable,-15.9,-41,20
"Allegan County(6,10)",26005,Yes,31.9 #  ,27.6,36.6,42,stable,-3.6,-13.8,7.9
"Ottawa County(6,10)",26139,Yes,31.8 #  ,28.8,34.9,89,falling,-10.5,-15.7,-5.1
"Oceana County(6,10)",26127,Yes,31.7 #  ,23.6,42,11,stable,-7.7,-25.8,14.7
"Kalamazoo County(6,10)",26077,Yes,31.4 #  ,28.5,34.6,86,stable,-5.1,-10.9,1
"Monroe County(6,10)",26115,Yes,31.4 #  ,27.8,35.4,57,stable,-5,-12,2.6
"Antrim County(6,10)",26009,Yes,31.3 #  ,23.4,41.6,12,stable,-0.9,-30,40.3
"Calhoun County(6,10)",26025,Yes,31.3 #  ,27.5,35.5,51,falling,-10.2,-18.9,-0.5
"Crawford County(6,10)",26039,Yes,31 #  ,21.6,44.4,7,stable,9.3,-42.8,108.6
"Hillsdale County(6,10)",26059,Yes,31 #  ,24.8,38.3,18,stable,-11.3,-34.6,20.2
"Cheboygan County(6,10)",26031,Yes,31 #  ,23.6,40.4,13,stable,7.2,-27.8,59
"Washtenaw County(6,10)",26161,Yes,30.6 #  ,28,33.4,104,stable,-5.7,-16.3,6.2
"Lake County(6,10)",26085,Yes,30.6 #  ,19.9,46.4,6,stable,21,-14.1,70.5
"Dickinson County(6,10)",26043,Yes,30.1 #  ,22.6,39.5,12,stable,7.4,-32.8,71.6
"Midland County(6,10)",26111,Yes,28.1 #  ,23.7,33.2,30,stable,-0.2,-20.8,25.7
"Mecosta County(6,10)",26107,Yes,26.1 #  ,20.2,33.3,14,stable,5.1,-21.2,40.1
"Missaukee County(6,10)",26113,Yes,26.1 #  ,17,38.9,5,stable,1.4,-50.3,106.9
"Ogemaw County(6,10)",26129,Yes,25.8 #  ,18.7,35.3,9,stable,-1.6,-16.5,15.8
"Iron County(6,10)",26071,Yes,23.5 #  ,15.7,36,6,stable,-8.3,-43,47.7
"Clinton County(6,10)",26037,Yes,22.1 #  ,17.9,27.1,20,stable,10.2,-12.5,38.7
"Barry County(6,10)",26015,Yes,19.5 #  ,15.2,24.8,15,stable,11,-36.3,93.3
"Leelanau County(6,10)",26089,Yes,19.3 #  ,13.5,27.7,8,stable,-2.6,-33.4,42.3
"Mason County(6,10)",26105,Yes,17.5 #  ,12.1,24.8,7,stable,-31.1,-56.3,8.7
"Keweenaw County(6,10)",26083,***,* ,*, *,3 or fewer,*,*,*,*
"Luce County(6,10)",26095,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:36 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
# Data do not include cases diagnosed in other states for those states in which the data exchange agreement specifically prohibits the release of data to third parties.,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
5 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission. State rates include rates from metropolitan areas funded by SEER [http://seer.cancer.gov/registries/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
7 Source: SEER November 2017 submission.,,,,,,,,,,
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2016 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2017 data. ",,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
