Incidence Rate Report for South Carolina by County,,,,,,,,,,
,,,,,,,,,,
"Colon & Rectum, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Horry County(6,10)",45051,Yes,39.1,36.3,42.1,156,stable,-1.3,-5.7,3.2
"Spartanburg County(6,10)",45083,Yes,38.5,35.6,41.7,130,stable,-2.1,-12.2,9.3
"Lee County(6,10)",45061,Yes,38.1,27.1,52.1,9,falling,-26.5,-40.2,-9.7
"Berkeley County(6,10)",45015,Yes,37.8,33.8,42.1,71,stable,1.1,-11.2,15.1
"Oconee County(6,10)",45073,Yes,36.8,31.7,42.5,41,stable,-10.7,-25.7,7.3
"Edgefield County(6,10)",45037,Yes,36.7,27.5,48.1,11,stable,2.7,-23.9,38.4
"York County(6,10)",45091,Yes,36.4,33,39.9,94,stable,-0.3,-2.3,1.7
"Bamberg County(6,10)",45009,Yes,35.5,24.1,50.8,7,stable,-13.8,-37,18
"Lexington County(6,10)",45063,Yes,35.3,32.3,38.5,108,stable,0.1,-17.1,20.9
"Richland County(6,10)",45079,Yes,34.6,31.9,37.5,129,stable,-1.2,-15.2,15
"Charleston County(6,10)",45019,Yes,34.4,31.9,37.1,143,stable,0.5,-6.8,8.3
"Greenville County(6,10)",45045,Yes,34.3,32,36.6,179,stable,-1.6,-12,10
"Aiken County(6,10)",45003,Yes,33.8,30.3,37.6,71,stable,6.7,-10.9,27.8
"Beaufort County(6,10)",45013,Yes,31,27.8,34.5,79,stable,-0.7,-3.5,2.2
"Barnwell County(6,10)",45011,Yes,30.8,22,42.2,8,stable,25.4,-11.7,78
"Allendale County(6,10)",45005,Yes,27.6,15.8,45.5,3,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:49 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
