Incidence Rate Report for Indiana by County,,,,,,,,,,
,,,,,,,,,,
"Prostate, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Male, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Spencer County(6,10)",18147,***,95.4,73.3,122.5,14,stable,-6,-33.1,32
"Starke County(6,10)",18149,***,95.3,74.3,120.9,15,stable,-11,-28.2,10.4
"Cass County(6,10)",18017,***,95.2,78,115.2,22,stable,-19.8,-40.4,7.8
"Allen County(6,10)",18003,***,95,88.6,101.8,175,stable,-8,-18.1,3.3
"Marshall County(6,10)",18099,***,93.9,78.1,112.2,26,stable,-18.6,-36.8,4.8
"Clinton County(6,10)",18023,***,93,74.3,115.1,18,stable,-5.3,-22.6,15.8
"St. Joseph County(6,10)",18141,***,92.9,85.8,100.4,133,falling,-14.2,-17,-11.2
"Brown County(6,10)",18013,***,92.7,69.4,123.1,12,stable,6.8,-21.7,45.5
"Boone County(6,10)",18011,***,91.6,76.7,108.5,28,stable,-7.1,-19.5,7.1
"Ripley County(6,10)",18137,***,91.4,72.2,114.5,16,stable,12,-6.6,34.2
"Jackson County(6,10)",18071,***,91.1,74.2,110.7,21,stable,1.3,-17.5,24.3
"Shelby County(6,10)",18145,***,90.9,74.9,109.4,24,falling,-9.2,-16.9,-0.7
"Daviess County(6,10)",18027,***,89.3,70.2,112.1,16,stable,-0.9,-25.3,31.5
"Vigo County(6,10)",18167,***,89.2,78.2,101.3,51,stable,-16.7,-36,8.4
"Marion County(6,10)",18097,***,89.1,84.9,93.5,370,stable,-1.5,-10,7.9
"Tipton County(6,10)",18159,***,87.8,64.4,118,10,stable,14.9,-16.8,58.7
"Carroll County(6,10)",18015,***,87.7,66.5,114.2,12,stable,4.3,-7.8,18.1
"Howard County(6,10)",18067,***,87,75.8,99.5,45,stable,-6.5,-15.4,3.2
"Newton County(6,10)",18111,***,86.8,61.9,119.4,8,stable,-6.1,-46.8,65.8
"Huntington County(6,10)",18069,***,85.9,68.9,106.1,18,stable,-4.7,-29.1,28.1
"Franklin County(6,10)",18047,***,85.9,64.9,111.8,12,stable,-9.5,-38.7,33.6
"Jay County(6,10)",18075,***,85.4,63.4,112.9,10,stable,-12.4,-28.8,7.9
"Lawrence County(6,10)",18093,***,84.6,70.6,100.9,27,stable,-6.9,-29.3,22.8
"Kosciusko County(6,10)",18085,***,84.6,72.6,98.1,38,stable,-7.5,-29.7,21.8
"Warren County(6,10)",18171,***,84.4,54.3,127.5,5,stable,-4.5,-31.1,32.4
"Henry County(6,10)",18065,***,83.4,69.8,99.2,27,stable,3.3,-14.8,25.2
"Jennings County(6,10)",18079,***,82.9,63.4,106.9,14,stable,7.3,-21.3,46.5
"Hancock County(6,10)",18059,***,82.8,70.4,96.8,34,stable,4.3,-12.9,24.8
"Tippecanoe County(6,10)",18157,***,82.8,73.4,92.9,60,stable,-2,-15.9,14.2
"Fountain County(6,10)",18045,***,82.8,60.7,111.1,10,stable,-4,-36.2,44.4
"LaGrange County(6,10)",18087,***,82.7,64.3,104.6,15,stable,-19.2,-39.9,8.5
"Orange County(6,10)",18117,***,82.7,61.1,109.9,10,stable,12.8,-25.8,71.6
"Bartholomew County(6,10)",18005,***,81.9,70,95.2,36,stable,-7.8,-22.1,9.1
"Elkhart County(6,10)",18039,***,81.8,74,90.3,83,falling,-10.4,-17.9,-2.3
"Rush County(6,10)",18139,***,79.2,57,107.8,9,stable,-11.9,-35.4,20
"Steuben County(6,10)",18151,***,78.3,62.5,97.4,18,stable,-14.6,-44.6,31.6
"Noble County(6,10)",18113,***,75.3,60.5,92.7,19,falling,-22.6,-39,-1.7
"Fayette County(6,10)",18041,***,75,56.7,97.9,12,stable,-16,-39.8,17
"White County(6,10)",18181,***,74.6,57.3,96.1,13,stable,-8.7,-37.7,33.8
"Wells County(6,10)",18179,***,73.8,56.3,95.2,13,stable,-8.1,-33.5,26.9
"Johnson County(6,10)",18081,***,72.3,63.9,81.6,56,stable,7.1,-6.4,22.5
"Montgomery County(6,10)",18107,***,69.9,55.4,87.3,16,falling,-24.6,-27.7,-21.5
"Jasper County(6,10)",18073,***,69.8,54.6,88.4,15,stable,-14.1,-32.2,8.9
"Miami County(6,10)",18103,***,69.5,54.6,87.3,16,stable,-10.5,-24.6,6.3
"Whitley County(6,10)",18183,***,68.8,53.2,87.9,14,stable,-14.1,-30.1,5.6
"DeKalb County(6,10)",18033,***,68.6,54.2,85.8,17,stable,3.5,-16.5,28.3
"Martin County(6,10)",18101,***,68.1,43.2,103.7,5,stable,-12.4,-34.9,17.9
"Putnam County(6,10)",18133,***,66.3,51.8,83.8,15,stable,18.5,-18.1,71.6
"Fulton County(6,10)",18049,***,65.3,47.6,88.2,9,stable,-17.6,-38.5,10.5
"Parke County(6,10)",18121,***,65.3,46.1,91.1,8,stable,-17.4,-57,59
"Sullivan County(6,10)",18153,***,63.6,45.3,87.1,8,falling,-25.4,-42.4,-3.3
"Greene County(6,10)",18055,***,63.3,49.4,80.3,15,stable,-10.2,-30.8,16.5
"Washington County(6,10)",18175,***,60.4,44.7,80.2,11,stable,-8.1,-23,9.7
"Floyd County(6,10)",18043,***,58.4,48.3,69.9,26,stable,-13.8,-31.3,8.1
"Scott County(6,10)",18143,***,57.7,40.4,80.2,8,stable,1.5,-28.9,45
"Crawford County(6,10)",18025,***,53.8,32.6,85.6,4,stable,16.3,-22.6,75
"Perry County(6,10)",18123,***,52.9,36.5,74.7,7,stable,3.9,-23.1,40.3
"Switzerland County(6,10)",18155,***,52.7,29,88.5,3,*,*,*,*
"Harrison County(6,10)",18061,***,50.8,38.7,65.8,13,stable,-7.7,-42,47
"Clark County(6,10)",18019,***,45.6,38.3,54,29,stable,1.5,-21.2,30.9
"Ohio County(6,10)",18115,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:45 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
