Incidence Rate Report for Tennessee by County,,,,,,,,,,
,,,,,,,,,,
"Colon & Rectum, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Hardeman County(6,10)",47069,No,45.6,35.8,57.5,15,stable,3.4,-13.7,23.9
"Fayette County(6,10)",47047,No,45.6,37.4,55.1,24,stable,-4.4,-9.9,1.5
"Grainger County(6,10)",47057,No,45.5,35.2,58.3,14,falling,-8.9,-16.5,-0.6
"Moore County(6,10)",47127,No,45.4,27.8,71.7,4,stable,-29.9,-58.9,19.4
"Coffee County(6,10)",47031,No,45.3,38.3,53.3,30,stable,5.1,-22.4,42.3
"Bedford County(6,10)",47003,No,45.3,37.3,54.6,23,stable,-8.1,-23.9,11
"Warren County(6,10)",47177,No,45.1,36.8,54.9,21,stable,3.7,-15,26.6
"Sequatchie County(6,10)",47153,No,44.5,32,60.8,9,stable,17.9,-2.8,43
"Cannon County(6,10)",47015,No,44.4,31.3,61.6,8,stable,-0.4,-22.4,27.8
"Hancock County(6,10)",47067,No,44.4,26.7,70.5,4,stable,-0.9,-58.1,134.3
"DeKalb County(6,10)",47041,No,43.9,32.6,58.2,11,stable,-4.8,-36.2,42
"Hamblen County(6,10)",47063,No,43.9,37.5,51.1,35,stable,-0.1,-14.7,16.9
"Tipton County(6,10)",47167,No,43.8,36.7,51.9,28,stable,-3.9,-22.7,19.5
"Wayne County(6,10)",47181,No,43.7,32.2,58.3,10,stable,-10.6,-42.9,40.1
"Gibson County(6,10)",47053,No,43.7,36.6,51.7,28,stable,-5,-20.6,13.6
"Robertson County(6,10)",47147,No,43.5,36.9,51.1,32,stable,-5.4,-21,13.3
"Henry County(6,10)",47079,No,43.5,35.1,53.5,20,stable,2.8,-14.1,23.1
"Lake County(6,10)",47095,No,43.3,25.9,68.8,4,rising,57.6,3.2,140.7
"Humphreys County(6,10)",47085,No,43.3,32.5,57,11,stable,25.3,-7.7,70.2
"Benton County(6,10)",47005,No,43.2,32.5,56.9,12,stable,-13.6,-28.2,3.8
"Campbell County(6,10)",47013,No,43,35.3,52.1,23,stable,4.9,-15.8,30.6
"Shelby County(6,10)",47157,No,43,41.1,45,399,stable,-2,-5.6,1.8
"Hawkins County(6,10)",47073,No,42.8,36.3,50.2,33,stable,-4.9,-15.5,7.2
"White County(6,10)",47185,No,42.5,33.2,53.8,15,stable,2.3,-27,43.3
"Bradley County(6,10)",47011,No,42.4,37.3,48,52,stable,9.2,-8.2,29.9
"Crockett County(6,10)",47033,No,42.2,30,58.1,8,stable,19.9,-1.5,45.8
"Madison County(6,10)",47113,No,41.9,36.6,47.7,48,stable,8.5,-13.1,35.5
"Marion County(6,10)",47115,No,41.8,32.8,52.8,16,stable,-13.3,-27.9,4.2
"Dyer County(6,10)",47045,No,41.7,33.7,51.2,19,stable,13.3,-25,71.3
"Rutherford County(6,10)",47149,No,41.6,37.9,45.5,101,stable,-3.4,-14.4,9.1
"Chester County(6,10)",47023,No,41.6,29.8,56.7,9,stable,16.6,-12.9,56.1
"Obion County(6,10)",47131,No,41.5,33.2,51.5,18,stable,6.6,-18.7,39.7
"Hickman County(6,10)",47081,No,41.3,31.2,53.7,12,stable,-11.8,-30.5,12
"Hardin County(6,10)",47071,No,40.9,32.3,51.4,16,stable,-10.5,-35.3,23.8
"Union County(6,10)",47173,No,40.8,29.6,55.1,9,falling,-23,-39.8,-1.5
"Morgan County(6,10)",47129,No,40.4,30,53.4,10,stable,0.6,-29,42.4
"McMinn County(6,10)",47107,No,40.4,33.8,48,28,stable,2.4,-4.6,9.9
"Maury County(6,10)",47119,No,40.3,34.8,46.5,40,stable,-0.9,-8.2,7.1
"Cocke County(6,10)",47029,No,40.2,32.4,49.5,19,stable,-1.4,-15.6,15.3
"Bledsoe County(6,10)",47007,No,40.1,27.7,56.8,7,stable,-8.9,-25.2,11.1
"Carter County(6,10)",47019,No,40,33.8,47.1,31,stable,4.7,-12.5,25.3
"Cheatham County(6,10)",47021,No,39.9,31.6,49.8,17,stable,-3.7,-18.7,14
"Anderson County(6,10)",47001,Yes,39.9,34.4,46,41,stable,-2.4,-16,13.5
"Roane County(6,10)",47145,Yes,39.7,33.4,46.9,31,stable,-2.8,-30.8,36.7
"Weakley County(6,10)",47183,Yes,39.1,31,48.9,17,stable,4.1,-22.6,40
"Macon County(6,10)",47111,Yes,39.1,29.1,51.5,11,stable,-14.7,-30.7,4.9
"Lewis County(6,10)",47101,Yes,39,26.3,56.3,7,stable,12,-24.4,65.9
"Greene County(6,10)",47059,Yes,39,33.4,45.4,37,stable,3,-7.8,14.9
"Sumner County(6,10)",47165,Yes,38.8,34.9,43,75,rising,4.1,0.1,8.3
"Blount County(6,10)",47009,Yes,38.8,34.4,43.6,61,stable,-6.1,-22.9,14.4
"Cumberland County(6,10)",47035,Yes,38.7,32.8,45.5,37,stable,-3,-25.7,26.8
"Sevier County(6,10)",47155,Yes,38.4,33.5,44,46,stable,2,-16.9,25.1
"Putnam County(6,10)",47141,Yes,38.3,32.5,44.8,33,stable,-3.6,-20,16.2
"Johnson County(6,10)",47091,Yes,38.2,28,51.3,10,stable,-8,-24.7,12.4
"Davidson County(6,10)",47037,Yes,38,35.8,40.3,236,stable,-2.6,-8.7,3.9
"Hamilton County(6,10)",47065,Yes,37.6,35,40.4,159,stable,-2.8,-7,1.6
"Washington County(6,10)",47179,Yes,37.3,33,41.9,58,stable,0.4,-11.5,14
"Jefferson County(6,10)",47089,Yes,37,30.8,44.4,26,stable,1.3,-18.2,25.3
"Carroll County(6,10)",47017,Yes,36.6,28.4,46.7,14,stable,6.1,-9.2,24.1
"Lawrence County(6,10)",47099,Yes,36.3,29.3,44.6,19,stable,15.1,-24,74.4
"Unicoi County(6,10)",47171,Yes,36.2,26.7,48.4,10,stable,30.7,-6.5,82.7
"Wilson County(6,10)",47189,Yes,36.2,31.7,41.1,51,stable,-3.6,-17.1,12.1
"Sullivan County(6,10)",47163,Yes,35.8,32.2,39.6,80,stable,0.9,-7.3,9.7
"Montgomery County(6,10)",47125,Yes,35.7,31.3,40.6,50,stable,6.4,-10.8,26.9
"Knox County(6,10)",47093,Yes,35.6,33.2,38.1,178,stable,-0.8,-11.6,11.3
"Polk County(6,10)",47139,Yes,33.3,22.7,47.4,7,stable,12.5,-18.8,55.9
"Williamson County(6,10)",47187,Yes,30.9,27.4,34.7,62,stable,-2,-12,9.2
"Monroe County(6,10)",47123,Yes,29.8,23.9,36.9,19,stable,11,-16.8,48
"Loudon County(6,10)",47105,Yes,28.1,22.8,34.4,22,stable,-1.1,-11.4,10.4
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:50 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
