Incidence Rate Report for Pennsylvania by County,,,,,,,,,,
,,,,,,,,,,
"Breast, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Female, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Fayette County(6,10)",42051,***,124,113.9,134.9,124,rising,4.2,2.6,5.8
"Lawrence County(6,10)",42073,***,123.2,111,136.5,84,stable,-5,-14.2,5.1
"Mifflin County(6,10)",42087,***,122.9,106,141.9,41,stable,-4,-9.9,2.3
"Luzerne County(6,10)",42079,***,122.8,116,129.9,275,stable,1.5,-2.5,5.8
"Cambria County(6,10)",42021,***,122.7,112.4,133.7,123,stable,3.5,-10.1,19.2
"Adams County(6,10)",42001,***,121.5,109.7,134.3,84,stable,0.4,-13.1,15.9
"Venango County(6,10)",42121,***,121,104.8,139.1,46,stable,4.1,-3.8,12.7
"Lackawanna County(6,10)",42069,***,120.5,112.3,129.3,177,stable,-3.3,-9.1,2.9
"Montour County(6,10)",42093,***,120.5,94.5,152.1,17,stable,4.2,-8.5,18.6
"Clearfield County(6,10)",42033,***,119.5,106.3,133.9,66,stable,6,-4.1,17.1
"Susquehanna County(6,10)",42115,***,118.9,101.1,139.2,35,stable,9.5,-15.7,42.3
"Forest County(6,10)",42053,***,118.9,72.7,194.4,6,stable,-13.8,-29.2,5
"Snyder County(6,10)",42109,***,118.4,99.9,139.6,31,stable,-4.6,-17.3,10
"Clinton County(6,10)",42035,***,118.1,98.5,140.7,28,stable,1.5,-30,47
"Carbon County(6,10)",42025,***,118.1,104.1,133.6,56,stable,3.6,-12.4,22.5
"Blair County(6,10)",42013,***,117.9,107.6,128.9,109,stable,1.3,-14.1,19.3
"Wayne County(6,10)",42127,***,117.5,101.2,136,43,stable,-4.1,-31.1,33.5
"Clarion County(6,10)",42031,***,115.4,96.7,137,30,stable,11.1,-18.8,51.9
"Union County(6,10)",42119,***,114,95.6,135.1,30,stable,-1.4,-19.2,20.4
"Schuylkill County(6,10)",42107,***,114,104.4,124.3,117,stable,7.5,-3.3,19.6
"Indiana County(6,10)",42063,***,113.9,100.8,128.3,62,stable,6.3,-3.2,16.7
"Huntingdon County(6,10)",42061,***,112.4,95.2,132,34,stable,7.4,-14.9,35.5
"Perry County(6,10)",42099,***,110.3,93.5,129.5,32,stable,-3.3,-23.9,22.9
"Potter County(6,10)",42105,***,107.9,82.6,139.3,14,stable,-7.7,-25.8,14.9
"Franklin County(6,10)",42055,***,107.4,98.2,117.3,108,stable,-0.9,-9.9,8.9
"Juniata County(6,10)",42067,***,105.5,83.8,131.5,18,stable,0.6,-18.2,23.9
"Pike County(6,10)",42103,***,104.8,90.5,121.1,42,stable,3.4,-7.3,15.5
"Jefferson County(6,10)",42065,***,104.8,88.7,123.2,33,stable,-2.6,-28.5,32.5
"Somerset County(6,10)",42111,***,104,91.7,117.8,58,stable,3.7,-4.9,13.2
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:43 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
