Incidence Rate Report for North Carolina by County,,,,,,,,,,
,,,,,,,,,,
"Lung & Bronchus, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Iredell County(6,10)",37097,***,68.1,62.9,73.7,129,stable,-5.2,-13.9,4.3
"Brunswick County(6,10)",37019,***,67.7,62.4,73.4,139,stable,-4.9,-13.4,4.4
"Chowan County(6,10)",37041,***,67,52.4,85.1,16,stable,-2.1,-26.4,30.3
"Ashe County(6,10)",37009,***,66.7,56.1,79.2,29,stable,-4.3,-9.9,1.7
"Madison County(6,10)",37115,***,66,53.7,80.8,21,stable,6.1,-19.2,39.3
"Buncombe County(6,10)",37021,***,65.9,62,70,222,stable,0.8,-3.3,5.1
"Guilford County(6,10)",37081,***,65.9,62.8,69,363,stable,-0.1,-7.2,7.5
"New Hanover County(6,10)",37129,***,65.7,61.2,70.4,167,stable,-0.7,-8,7.1
"Warren County(6,10)",37185,***,64.3,52.3,78.8,21,stable,-1.5,-12.7,11.2
"Moore County(6,10)",37125,***,63.7,58,70,97,stable,-10.7,-36.5,25.6
"Pitt County(6,10)",37147,***,63,57.5,68.9,101,stable,-0.9,-4.7,3.1
"Avery County(6,10)",37011,***,62.8,49.8,78.8,17,stable,-0.4,-15.2,17
"Henderson County(6,10)",37089,***,60,55,65.4,113,stable,-1.8,-8.5,5.4
"Union County(6,10)",37179,***,59.6,54.8,64.7,120,stable,1.4,-12.7,17.7
"Jackson County(6,10)",37099,***,59.4,50.2,70,32,stable,-7.3,-32.6,27.4
"Hertford County(6,10)",37091,***,59.2,47.9,72.7,20,stable,-5.4,-18.4,9.6
"Perquimans County(6,10)",37143,***,58.5,44.7,76.1,13,stable,-1.1,-19.9,22
"Gates County(6,10)",37073,***,57.6,41.7,78.2,9,stable,7.5,-20.9,46
"Transylvania County(6,10)",37175,***,57.3,49.1,67.1,37,stable,-3.2,-26.8,27.9
"Orange County(6,10)",37135,***,57.1,51.1,63.5,72,stable,1.5,-4.8,8.3
"Durham County(6,10)",37063,***,56.8,52.7,61.2,148,stable,-7.8,-18.8,4.7
"Mecklenburg County(6,10)",37119,***,56.7,54.3,59.1,470,stable,-0.6,-3.1,1.9
"Camden County(6,10)",37029,***,55.4,38.3,78.3,7,stable,16.4,-17.4,64.2
"Watauga County(6,10)",37189,***,55.2,46.7,65,31,stable,-5.6,-21.6,13.6
"Wake County(6,10)",37183,***,55,52.6,57.4,440,stable,-2.1,-4.5,0.5
"Clay County(6,10)",37043,***,53.1,40.2,70.6,12,stable,-1.3,-31.6,42.6
"Chatham County(6,10)",37037,***,51.4,45.5,58,57,stable,-3.6,-10.3,3.6
"Polk County(6,10)",37149,***,46.9,37.2,59.1,18,stable,0.4,-34.9,54.9
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 11:12 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
