Incidence Rate Report for New York by County,,,,,,,,,,
,,,,,,,,,,
"Colon & Rectum, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Oswego County(6,10)",36075,Yes,39.5,34.8,44.7,54,stable,1.2,-4.8,7.6
"Sullivan County(6,10)",36105,Yes,39.4,33.9,45.6,38,stable,4.5,-8.1,18.7
"Essex County(6,10)",36031,Yes,39,32,47.3,23,stable,-2.4,-11,7.2
"Ulster County(6,10)",36111,Yes,38.9,35.3,42.8,91,stable,0.3,-12.4,14.8
"Chemung County(6,10)",36015,Yes,38.6,33.4,44.4,42,stable,0.4,-10.8,13
"Nassau County(6,10)",36059,Yes,38.6,37.3,40,674,stable,-0.6,-4.8,3.8
"Genesee County(6,10)",36037,Yes,38.5,32.4,45.5,29,stable,-10.6,-21.6,2
"Monroe County(6,10)",36055,Yes,37.7,35.9,39.6,339,stable,-0.2,-6.9,7
"Cayuga County(6,10)",36011,Yes,37.6,32.4,43.6,38,stable,-5.5,-17.6,8.4
"Dutchess County(6,10)",36027,Yes,37.4,34.6,40.4,135,stable,-3.4,-13.3,7.6
"Westchester County(6,10)",36119,Yes,37,35.4,38.6,436,stable,-2.3,-5.5,1
"Broome County(6,10)",36007,Yes,36.9,33.5,40.5,95,falling,-6.6,-12.8,-0.1
"Rockland County(6,10)",36087,Yes,36,33.3,39,130,stable,0,-5,5.1
"New York County(6,10)",36061,Yes,35.6,34.4,36.9,643,stable,0.7,-0.6,2
"Oneida County(6,10)",36065,Yes,35,32,38.3,105,stable,-1.6,-10.5,8.1
"Schenectady County(6,10)",36093,Yes,34.2,30.5,38.3,65,stable,-0.3,-9.1,9.3
"Tompkins County(6,10)",36109,Yes,32,27.1,37.6,31,stable,-16.2,-34.6,7.4
"Ontario County(6,10)",36069,Yes,31.7,27.7,36.3,46,stable,5,-5.3,16.4
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:44 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
