Incidence Rate Report for Georgia by County,,,,,,,,,,
,,,,,,,,,,
"Colon & Rectum, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Both Sexes, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Twiggs County(7,8)",13289,No,51.5,33.7,76.1,6,stable,-0.5,-5.6,4.8
"Banks County(7,8)",13011,No,51.1,37.8,67.7,10,stable,0.8,-2.6,4.4
"Jackson County(7,8)",13157,No,50.6,42.9,59.4,32,stable,-1,-4.2,2.3
Washington County(7),13303,No,50.3,38.6,64.6,13,*,*,*,*
Putnam County(7),13237,No,50.1,38.8,63.9,15,*,*,*,*
"Oglethorpe County(7,8)",13221,No,49.8,36.5,66.8,10,stable,0,-3.9,4.1
"Habersham County(7,8)",13137,No,49.7,41.4,59.3,26,stable,-1,-2.8,1
"Coffee County(7,8)",13069,No,49.7,40.5,60.2,22,stable,15.8,-2,36.9
"Bartow County(7,8)",13015,No,49.6,43.5,56.4,50,stable,-1.3,-3.3,0.7
"Lamar County(7,8)",13171,No,49.5,37,65.3,11,stable,-2.9,-6.4,0.9
"Sumter County(7,8)",13261,No,49.1,39.1,61,18,stable,-2,-4.8,0.9
"Muscogee County(7,8)",13215,No,48.9,44.6,53.5,96,falling,-1.2,-2.3,-0.1
"Carroll County(7,8)",13045,No,48.7,43,55,54,stable,-0.1,-2.1,1.9
Jasper County(7),13159,No,48.6,34.3,67.1,8,*,*,*,*
"Montgomery County(7,8)",13209,No,48.4,31.7,71.4,5,stable,0.8,-4.8,6.8
Lanier County(7),13173,No,48.3,31.2,71.4,5,*,*,*,*
"Spalding County(7,8)",13255,No,48.2,41.4,55.9,37,stable,-0.5,-2.1,1.1
"Tattnall County(7,8)",13267,No,48.2,36.9,61.9,13,stable,-2.3,-5.2,0.6
"Cook County(7,8)",13075,No,48.1,34.5,65.2,8,stable,-2.2,-6.2,1.9
"Bibb County(7,8)",13021,No,47.9,43.3,52.9,82,falling,-2.2,-3.6,-0.7
"Emanuel County(7,8)",13107,No,47.8,36.6,61.5,13,stable,-0.6,-2.6,1.4
"Houston County(7,8)",13153,No,47.7,42.7,53.1,68,falling,-2,-3.3,-0.6
"Screven County(7,8)",13251,No,47.7,34,65.3,9,stable,-1,-5.3,3.4
"Rabun County(7,8)",13241,No,47.7,35.9,62.7,12,stable,-1.5,-4.8,1.9
"Fannin County(7,8)",13111,No,47.4,37.7,59.3,19,stable,0.8,-2.2,3.9
"Pike County(7,8)",13231,No,47.3,34.5,63.5,9,stable,-1.8,-5.7,2.2
"Seminole County(7,8)",13253,No,47.3,30.7,70.3,6,stable,0,-5.7,6
"Union County(7,8)",13291,No,47,37.3,59.2,19,stable,17,-0.5,37.7
"Clayton County(7,8)",13063,No,46.8,42.4,51.5,98,stable,-0.3,-1,0.4
"Franklin County(7,8)",13119,No,46.5,35.8,59.7,14,stable,-1.7,-5.2,1.9
"Decatur County(7,8)",13087,No,46.5,36.5,58.5,15,stable,-0.8,-3.3,1.9
"Newton County(7,8)",13217,No,46.5,40.5,53,46,stable,-1,-2.8,0.8
"Gordon County(7,8)",13129,No,46.4,38.9,55,28,stable,-1.6,-4,0.8
"Bryan County(7,8)",13029,No,46.2,35.3,59.4,13,stable,-2.4,-6.3,1.6
"White County(7,8)",13311,No,45.7,36.3,57.1,18,stable,-2.7,-6.3,1
"Ware County(7,8)",13299,No,45.6,36.9,55.7,20,stable,-1.8,-5.2,1.7
"McDuffie County(7,8)",13189,No,45.3,34.4,58.9,12,stable,-2,-4.7,0.7
"Hart County(7,8)",13147,No,45.3,35.9,56.6,17,falling,-2.3,-4.4,-0.2
"Brantley County(7,8)",13025,No,45.2,33,60.7,10,stable,3.3,-1.8,8.7
"Wayne County(7,8)",13305,No,45.1,35.4,56.8,15,stable,-1.6,-5.3,2.1
Candler County(7),13043,No,45,29.9,65.4,6,*,*,*,*
"Troup County(7,8)",13285,No,45,38.3,52.5,33,stable,-2,-4.2,0.3
"Laurens County(7,8)",13175,No,45,37.5,53.7,26,falling,-3.9,-5.5,-2.2
"Charlton County(7,8)",13049,No,45,30.3,64.4,6,stable,1.7,-4.4,8.3
"Early County(7,8)",13099,No,44.8,30.4,64.4,6,stable,0.3,-4.9,5.9
"Pickens County(7,8)",13227,No,44.7,35.6,55.6,18,stable,-0.2,-2.8,2.6
"Gilmer County(7,8)",13123,No,44.7,35.8,55.4,19,stable,0.5,-3,4.1
"Camden County(7,8)",13039,No,44.7,36,54.8,20,stable,1.3,-1,3.6
"Colquitt County(7,8)",13071,No,44.5,36.4,53.8,22,falling,-3,-5,-1
"Elbert County(7,8)",13105,No,44.5,33.6,58,12,stable,-2,-6.1,2.2
"Ben Hill County(7,8)",13017,No,44.3,32.3,59.5,9,falling,-4.1,-7.8,-0.2
"Jeff Davis County(7,8)",13161,No,44.2,30.8,61.7,7,stable,-1.8,-7.2,4
"Paulding County(7,8)",13223,No,44.2,38.8,50.1,55,falling,-1.8,-3.1,-0.6
"Haralson County(7,8)",13143,No,44,34.5,55.4,15,stable,-1.3,-4.8,2.5
"Taylor County(7,8)",13269,No,44,28.8,65.6,5,falling,-4.4,-7.3,-1.5
Greene County(7),13133,No,43.7,32.1,58.6,11,*,*,*,*
"Long County(7,8)",13183,No,43.5,27.6,64.5,5,falling,-5.3,-10.3,-0.1
"Rockdale County(7,8)",13247,No,43.4,37.4,50.1,40,stable,-1.2,-3.6,1.2
"Miller County(7,8)",13201,No,43,24.9,70.4,4,stable,-2.9,-7.4,1.8
"Towns County(7,8)",13281,No,43,29.4,62.1,9,stable,-2.3,-7.1,2.9
"Wilkes County(7,8)",13317,No,43,28.7,62.7,6,stable,-3.7,-8.5,1.3
"Lincoln County(7,8)",13181,No,42.7,27.3,65.4,5,stable,0,-3.6,3.7
"Floyd County(7,8)",13115,No,42.7,37.4,48.5,48,stable,-1.7,-3.7,0.3
"Douglas County(7,8)",13097,No,42.3,37.1,48.1,53,stable,-1.5,-3.2,0.2
"Randolph County(7,8)",13243,No,42.2,25.8,66.2,5,stable,-3.2,-8.5,2.4
"Baldwin County(7,8)",13009,No,42,34.1,51.2,21,stable,-1.7,-4.1,0.7
"Henry County(7,8)",13151,No,41.9,37.7,46.5,81,falling,-2,-3.8,-0.2
"Oconee County(7,8)",13219,No,41.9,32.7,53,15,stable,-2,-5.1,1.3
"Lumpkin County(7,8)",13187,No,41.9,32.7,53,15,stable,0,-3.7,3.9
"Liberty County(7,8)",13179,No,41.8,33.1,51.9,18,stable,-2.6,-6.7,1.6
"Tift County(7,8)",13277,No,41.7,33.3,51.4,18,stable,-2.1,-4.4,0.3
"Brooks County(7,8)",13027,No,41.5,29.6,56.9,8,stable,-0.1,-3.5,3.5
"Appling County(7,8)",13001,No,41.3,30,55.7,9,falling,-3,-5.2,-0.6
"Coweta County(7,8)",13077,No,41.2,36.3,46.6,55,stable,-1.4,-3.2,0.4
Berrien County(7),13019,No,41.2,30,55.4,9,*,*,*,*
"Lowndes County(7,8)",13185,No,41,35.4,47.1,40,stable,0.3,-1.5,2.1
"Barrow County(7,8)",13013,No,40.8,34.2,48.3,28,stable,-2.4,-5.3,0.6
"DeKalb County(7,8)",13089,No,40.6,38.4,42.9,267,falling,-1.5,-1.8,-1.1
"Dodge County(7,8)",13091,No,40.5,29.9,53.9,10,stable,-1,-3.9,2
"Cobb County(7,8)",13067,No,40.2,38,42.6,262,falling,-1.3,-1.7,-0.9
"Crisp County(7,8)",13081,No,40,30.2,52.2,12,stable,-0.8,-4.4,2.9
"McIntosh County(7,8)",13191,No,39.9,28,55.8,8,stable,-2.8,-6.9,1.5
"Butts County(7,8)",13035,Yes,39.9,29.6,52.7,10,stable,-0.9,-4.7,3
"Chatham County(7,8)",13051,Yes,39.9,36.6,43.3,117,falling,-2.8,-3.9,-1.6
"Forsyth County(7,8)",13117,Yes,39.1,35,43.6,70,stable,-1.6,-3.4,0.3
"Hall County(7,8)",13139,Yes,38.8,34.9,43,75,falling,-2.1,-3.4,-0.7
"Pierce County(7,8)",13229,Yes,38.7,27.9,52.5,9,falling,-4.2,-8,-0.3
"Glynn County(7,8)",13127,Yes,38.7,33.4,44.7,40,falling,-2.8,-4.7,-0.8
"Clarke County(7,8)",13059,Yes,38.6,33.1,44.8,36,falling,-3.9,-5.6,-2.3
"Walton County(7,8)",13297,Yes,38.1,32.7,44.2,37,falling,-2.7,-4.9,-0.5
"Fulton County(7,8)",13121,Yes,38.1,36.3,40,343,falling,-2.9,-3.8,-2
"Gwinnett County(7,8)",13135,Yes,37.4,35.3,39.6,264,falling,-1.8,-2.3,-1.4
"Johnson County(7,8)",13167,Yes,37.4,23.4,57.3,5,stable,1.9,-4.2,8.3
"Monroe County(7,8)",13207,Yes,37.3,28.3,48.3,12,falling,-3.3,-6.2,-0.3
"Richmond County(7,8)",13245,Yes,37.2,33.5,41.1,78,falling,-3.3,-5.4,-1.3
"Marion County(7,8)",13197,Yes,37.1,23.2,57.6,5,falling,-5.9,-10.5,-1
"Cherokee County(7,8)",13057,Yes,37,33.3,40.9,82,stable,3.9,-2.6,10.8
"Toombs County(7,8)",13279,Yes,36.4,27.5,47.3,12,stable,-1.7,-5.5,2.2
Telfair County(7),13271,Yes,36.2,25.2,50.7,7,*,*,*,*
"Crawford County(7,8)",13079,Yes,36,24.3,52,6,stable,-2.2,-7.8,3.7
"Pulaski County(7,8)",13235,Yes,35.5,23.3,52.5,6,stable,0,-6.2,6.5
"Thomas County(7,8)",13275,Yes,35.1,28.5,42.9,20,falling,-4,-6.9,-1
"Bulloch County(7,8)",13031,Yes,34.5,28.1,41.9,21,falling,-3.6,-6.6,-0.4
"Whitfield County(7,8)",13313,Yes,34.4,29.6,39.9,37,falling,-3.1,-4.9,-1.3
"Irwin County(7,8)",13155,Yes,34.2,21.1,53,4,stable,-2.9,-7,1.3
"Walker County(7,8)",13295,Yes,34.1,28.7,40.3,29,stable,-1.8,-4.5,0.9
"Murray County(7,8)",13213,Yes,33.9,26.2,43.1,14,stable,-3.1,-6.8,0.6
"Harris County(7,8)",13145,Yes,33.5,25.8,43,14,falling,-4.2,-7.5,-0.7
"Columbia County(7,8)",13073,Yes,33.4,29,38.2,45,falling,-3.3,-5.2,-1.4
Wheeler County(7),13309,Yes,32.9,18.7,54.9,3,*,*,*,*
"Jones County(7,8)",13169,Yes,32.8,24.5,43.1,11,stable,-1.3,-4.3,1.7
"Catoosa County(7,8)",13047,Yes,32,26.5,38.4,25,falling,-3.8,-6.4,-1.1
"Fayette County(7,8)",13113,Yes,30.4,26.2,35.1,40,falling,-3.5,-5.1,-1.8
"Bacon County(7,8)",13005,Yes,30.4,18.3,47.7,4,stable,-5.3,-10.5,0.2
"Dade County(7,8)",13083,Yes,30.1,20.2,43.4,6,stable,-2.9,-8.6,3.2
"Bleckley County(7,8)",13023,Yes,29.3,18.2,45.1,4,stable,-2.5,-7.1,2.4
"Dawson County(7,8)",13085,Yes,25.2,17.3,35.7,8,falling,-6.1,-11,-1
"Dooly County(7,8)",13093,Yes,24.9,15.9,37.8,5,falling,-4.9,-8.5,-1.1
"Atkinson County(7,8)",13003,***,* ,*, *,3 or fewer,*,*,*,*
Baker County(7),13007,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County(7,8)",13037,***,* ,*, *,3 or fewer,*,*,*,*
Clay County(7),13061,***,* ,*, *,3 or fewer,*,*,*,*
Echols County(7),13101,***,* ,*, *,3 or fewer,*,*,*,*
Glascock County(7),13125,***,* ,*, *,3 or fewer,*,*,*,*
Quitman County(7),13239,***,* ,*, *,3 or fewer,*,*,*,*
Schley County(7),13249,***,* ,*, *,3 or fewer,*,*,*,*
Taliaferro County(7),13265,***,* ,*, *,3 or fewer,*,*,*,*
Treutlen County(7),13283,***,* ,*, *,3 or fewer,*,*,*,*
Warren County(7),13301,***,* ,*, *,3 or fewer,*,*,*,*
Webster County(7),13307,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:26 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
3 Source: SEER November 2017 submission.  State Cancer Registry also receives funding from CDC's National Program of Cancer Registries.,,,,,,,,,,
7 Source: SEER November 2017 submission.,,,,,,,,,,
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2016 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2017 data. ",,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
