Incidence Rate Report for Idaho by County,,,,,,,,,,
,,,,,,,,,,
"Breast, 2011-2015",,,,,,,,,,
,,,,,,,,,,
"All Races (includes Hispanic), Female, All Ages",,,,,,,,,,
,,,,,,,,,,
Sorted by Rate,,,,,,,,,,
,,,,,,,,,,
County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,Average Annual Count,Recent Trend,Recent 5-Year Trend (‡) in Incidence Rates,Lower 95% Confidence Interval,Upper 95% Confidence Interval
"Shoshone County(6,10)",16079,***,109.1,79.8,147,10,falling,-22,-31.2,-11.6
"Cassia County(6,10)",16031,***,109,84.2,139,14,falling,-11.1,-18.5,-3.1
"Teton County(6,10)",16081,***,107.8,66.5,164.7,5,*,*,*,*
"Bannock County(6,10)",16005,***,105.5,91.7,120.7,45,stable,-2.8,-15.7,12.2
"Bonneville County(6,10)",16019,***,102.8,90.8,116,55,stable,7.2,-12.5,31.3
"Boundary County(6,10)",16021,***,101.3,71.5,141,8,stable,18.7,-20.4,76.9
"Caribou County(6,10)",16029,***,97.1,57.7,154.2,4,stable,-16,-31.9,3.5
"Custer County(6,10)",16037,***,95.6,56.1,161.9,4,stable,5.8,-33.6,68.7
"Clearwater County(6,10)",16035,***,85.1,54.3,131.1,6,stable,-14.2,-34.3,12.1
"Jefferson County(6,10)",16051,***,81,59.6,107.5,10,stable,-15.8,-37.1,12.7
"Fremont County(6,10)",16043,***,78.9,53,113.7,6,stable,-12.2,-35.9,20.3
"Madison County(6,10)",16065,***,69.7,48.7,96.3,7,stable,-4.3,-33.4,37.4
"Adams County(6,10)",16003,***,* ,*, *,3 or fewer,*,*,*,*
"Bear Lake County(6,10)",16007,***,* ,*, *,3 or fewer,*,*,*,*
"Butte County(6,10)",16023,***,* ,*, *,3 or fewer,*,*,*,*
"Camas County(6,10)",16025,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County(6,10)",16033,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County(6,10)",16061,***,* ,*, *,3 or fewer,*,*,*,*
"Oneida County(6,10)",16071,***,* ,*, *,3 or fewer,*,*,*,*
,,,,,,,,,,
Created by statecancerprofiles.cancer.gov on 01/14/2019 10:29 pm.,,,,,,,,,,
Data for the United States does not include data from Nevada,,,,,,,,,,
,,,,,,,,,,
*** No Healthy People 2020 Objective for this cancer.,,,,,,,,,,
,,,,,,,,,,
State Cancer Registries may provide more current or more local data.,,,,,,,,,,
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2015 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates.",,,,,,,,,,
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information.",,,,,,,,,,
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. ,,,,,,,,,,
,,,,,,,,,,
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3).",,,,,,,,,,
,,,,,,,,,,
1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission and SEER November 2017 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].,,,,,,,,,,
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2017 data submission.,,,,,,,,,,
"10 Source: Incidence data provided by the National Program of Cancer Registries (NPCR). ( https://nccd.cdc.gov/uscs/ ) EAPCs calculated by the National Cancer Institute using SEER*Stat. ( http://seer.cancer.gov/seerstat/ ) Rates are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modified by NCI. The 1969-2016  US Population Data File ( http://seer.cancer.gov/popdata/ ) is used with NPCR November 2017 data.",,,,,,,,,,
,,,,,,,,,,
"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. ",,,,,,,,,,
,,,,,,,,,,
"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate.",,,,,,,,,,
,,,,,,,,,,
Data for United States does not include Puerto Rico.,,,,,,,,,,
